task_id,precision,token_count,mean_nll,median_nll,mean_top1_margin,mean_topk_entropy,worst_decile_nll,status,expected_solution_sha256,generated_solution_sha256,model_sha256
Mbpp/462,q8,118,0.02342779599659421,5.960465188081798e-08,15.127376305413964,0.04634473192354588,0.017013848945498462,matched,648e08a2c168396eaedcb0b75f3b8154072dbbcae49daa4d534bf3a7e88fb51e,648e08a2c168396eaedcb0b75f3b8154072dbbcae49daa4d534bf3a7e88fb51e,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/476,q8,84,0.014596435790479353,-0.0,18.3399368285343,0.025873304243195328,0.0018434290308505289,matched,2cffdc9043df96a3046e4386be410ac28e772db06ff0c3ca680d05b43c9fde03,2cffdc9043df96a3046e4386be410ac28e772db06ff0c3ca680d05b43c9fde03,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/566,q8,50,0.008348095015008425,-0.0,19.204885669156592,0.016711313856641236,0.0004240324342390517,matched,5839ca711de4298c2bdb9e76dd1d62eb6aed6e87b9b8e202e62de7adff0d803a,5839ca711de4298c2bdb9e76dd1d62eb6aed6e87b9b8e202e62de7adff0d803a,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/572,q8,102,0.03722987512163159,1.1920930376163597e-07,14.700225288394618,0.07693556660493685,0.10381332784891127,matched,3f9ca42a2d1ecb35777fc70ef0c2e981aa56185454720618849569bbba0e9247,3f9ca42a2d1ecb35777fc70ef0c2e981aa56185454720618849569bbba0e9247,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/578,q8,155,0.019381823382006894,-0.0,19.224537634930368,0.03652595801485454,0.0007680986775085328,matched,f7607a001a40ee63828e4a5beba3c6af925bb4a5de83dbe6b4b933c88dd0db0b,f7607a001a40ee63828e4a5beba3c6af925bb4a5de83dbe6b4b933c88dd0db0b,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/58,q8,127,0.004088193176041447,-0.0,18.84643565787319,0.011302978370357342,0.0003278315940406173,matched,cb73c14279ad007abccfe5c817f5a9d1bae2d51e04c5da4a134c3cccb748bd22,cb73c14279ad007abccfe5c817f5a9d1bae2d51e04c5da4a134c3cccb748bd22,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/589,q8,152,0.056956239848088744,1.7881395564245395e-07,15.294084456779126,0.10888512539518329,0.1910884708166122,matched,217dd3af8e9e5f3db49d4d2b67c8f9dc7ce7f8311917277d26efed04f1c33f51,217dd3af8e9e5f3db49d4d2b67c8f9dc7ce7f8311917277d26efed04f1c33f51,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/599,q8,166,0.01754947947683542,-0.0,18.706363466595132,0.03120907003927546,0.00578284147195518,matched,4d20400af3784cea726bee0584dbfe19f7f1837f30643eff169e3d68eb4e2615,4d20400af3784cea726bee0584dbfe19f7f1837f30643eff169e3d68eb4e2615,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/600,q8,91,0.009286156657903067,-0.0,18.837448901592104,0.02121979555949794,0.00036735128378495574,matched,fcf92d45f30a37fa332143011bac16271ef48f9d39a01a076cf278b588a6dac4,fcf92d45f30a37fa332143011bac16271ef48f9d39a01a076cf278b588a6dac4,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/603,q8,243,0.07332389123898088,1.7881409348774469e-06,12.661064726092128,0.1526811232022466,0.28221139907836906,matched,cef8f178cdadc25ae83eb222e3030a35e3920d982394201b1b281711c067eab7,cef8f178cdadc25ae83eb222e3030a35e3920d982394201b1b281711c067eab7,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/605,q8,166,0.004341877607384462,-0.0,19.352292049841303,0.011280554885913407,0.00015269119830918498,matched,00a7f500069cab3a8a12d6d1b3c4e341472a873ef1c0709fea37bc9290d7ab42,00a7f500069cab3a8a12d6d1b3c4e341472a873ef1c0709fea37bc9290d7ab42,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/607,q8,119,0.009170027188417862,-0.0,16.875935573188674,0.023743302942949445,0.0022856340743601295,matched,2ae9173bc48763809f859d37ed945cc77b960e9ba0ae3e65806750e36cd682bc,2ae9173bc48763809f859d37ed945cc77b960e9ba0ae3e65806750e36cd682bc,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/608,q8,386,0.03684507724246792,1.1920930376163597e-07,15.270486499932554,0.07783007635731462,0.0684518814086914,matched,e9e89f5da4eb33400a6c325130b181156d738743b96d3bf2635d96ff3df34e1c,e9e89f5da4eb33400a6c325130b181156d738743b96d3bf2635d96ff3df34e1c,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/611,q8,161,0.03702859454919304,-0.0,15.256887108510528,0.0638610559648577,0.04502695053815842,matched,428904121d82f6d96592601ef572f8ad26b14d6dd33f7c01c4c8e431001858d0,428904121d82f6d96592601ef572f8ad26b14d6dd33f7c01c4c8e431001858d0,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/616,q8,100,0.024838642718397495,-0.0,16.657082132456697,0.04801623914405007,0.01633838377892971,matched,d4e7f986701b56874a8420dfb5d1e2c3a3f99ad9b22653c582963f0e4f646b86,d4e7f986701b56874a8420dfb5d1e2c3a3f99ad9b22653c582963f0e4f646b86,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/622,q8,329,0.046305102452839565,-0.0,16.243650870628837,0.09469976202530808,0.08074930608272553,matched,0757fff83434e519597c81d1a7a94a17fab7b170d57cb0f62f901a2acf18b500,0757fff83434e519597c81d1a7a94a17fab7b170d57cb0f62f901a2acf18b500,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/623,q8,37,0.023329172214735343,-0.0,17.437087146382286,0.037557467418740595,0.000458376994356513,matched,b147abe7e33395b8ae3e54466872ea47eb92a48dfcf33c5478b2a2e464974348,b147abe7e33395b8ae3e54466872ea47eb92a48dfcf33c5478b2a2e464974348,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/632,q8,116,0.04047802085437563,-0.0,15.746687304409075,0.07978420040602092,0.09814911335706711,matched,f8b3d93deb0fc35775e39dfa66d47ce9d224674411d5451da949da23f7383365,f8b3d93deb0fc35775e39dfa66d47ce9d224674411d5451da949da23f7383365,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/638,q8,306,0.04229847421677256,5.960465188081798e-08,15.80629113601859,0.08509452337308678,0.10864276811480522,matched,005c4e485756d5b8c1310d82623f4c0783f5e200b18f6bd91c84de700fa28119,005c4e485756d5b8c1310d82623f4c0783f5e200b18f6bd91c84de700fa28119,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/643,q8,55,0.02480258045579779,5.960466182841628e-07,14.038789649734133,0.06435468325818365,0.06766922175884246,matched,d0634a8a413ea4d8ac2d4b337d02aab736d27d2aafebbd6664e052a5c25c22bf,d0634a8a413ea4d8ac2d4b337d02aab736d27d2aafebbd6664e052a5c25c22bf,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/722,q8,145,0.025401770576764033,-0.0,16.26694418898797,0.05668049543887985,0.042060437053442,matched,306be65ad94669238677ef116b2f9631ebd71dfcbc0f26385a4b63dbbddf21df,306be65ad94669238677ef116b2f9631ebd71dfcbc0f26385a4b63dbbddf21df,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/726,q8,75,0.014660126283179692,-0.0,18.18759447583118,0.03616704132194191,0.011548831313848491,matched,eab37ed3d9920453a112802e41a97949430d3337233ac254535d10df4a0b6457,eab37ed3d9920453a112802e41a97949430d3337233ac254535d10df4a0b6457,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/734,q8,82,0.01767131174724936,-0.0,17.66091970556878,0.043446825575865225,0.00766077539883554,matched,92ccc240f7f53aa1eef73b8da618fddd7fe72f1da52f93c903415fbc5cdc0cba,92ccc240f7f53aa1eef73b8da618fddd7fe72f1da52f93c903415fbc5cdc0cba,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/735,q8,266,0.06198404734499188,7.987054232216906e-06,12.251549060916304,0.1329711672514551,0.24374742060899734,matched,2595d32af07f2a507eb1191767af442178d5bb970819128c1ae4a7bd09fe29d8,2595d32af07f2a507eb1191767af442178d5bb970819128c1ae4a7bd09fe29d8,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/748,q8,153,0.027414582232029205,9.536747711536009e-07,14.186869476647374,0.06092071546972642,0.06438821256160734,matched,5b6c1aa4b7d22617dc15a29cf210bb363a198717147db8dec3727741c98a062a,5b6c1aa4b7d22617dc15a29cf210bb363a198717147db8dec3727741c98a062a,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/749,q8,68,0.03847462121477651,4.768372718899627e-07,14.405243854239218,0.0706765774786071,0.014923740737140178,matched,0d3405a6296ca3bb44589c05e8b30f40ab934a8fdefb2f0fadc76380e60c6bbd,0d3405a6296ca3bb44589c05e8b30f40ab934a8fdefb2f0fadc76380e60c6bbd,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/75,q8,105,0.009594911019026346,-0.0,17.967979997146678,0.023258314129894167,0.0003398199274670331,matched,7ee817acb7a451f6818f62c6af488b7c594bcdcfe062670ae29fee30f8c29c77,7ee817acb7a451f6818f62c6af488b7c594bcdcfe062670ae29fee30f8c29c77,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/750,q8,79,0.02602471225129698,-0.0,15.387642920557873,0.0526717448871323,0.040619904547929755,matched,f0af7ce065f54ffb2dd6a66e6d7d1ec5be90965a33da453cb1a60408639bb6c2,f0af7ce065f54ffb2dd6a66e6d7d1ec5be90965a33da453cb1a60408639bb6c2,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/752,q8,182,0.01187889699386362,-0.0,19.57822462314799,0.028313012531523605,0.0045550587587058515,matched,0496b871c4b0567e000f2f66a11126b7135e4a21594a1b038df83406ed1652e6,0496b871c4b0567e000f2f66a11126b7135e4a21594a1b038df83406ed1652e6,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/757,q8,128,0.021886150175935093,-0.0,16.737211683010454,0.04869185893233477,0.019509184546768657,matched,8befb9c5c3bdba1d7882e146ab0d82b1d47fc3fa7d266b06b2037d95878ce083,8befb9c5c3bdba1d7882e146ab0d82b1d47fc3fa7d266b06b2037d95878ce083,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/759,q8,197,0.02692672575793406,1.1920930376163597e-07,15.376929531436257,0.0606989968035677,0.0379228316247463,matched,ffd36054a8b394a8eafdd612a010f5cc3a925f6755bfdcc4fa6edf4ef433153a,ffd36054a8b394a8eafdd612a010f5cc3a925f6755bfdcc4fa6edf4ef433153a,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/767,q8,118,0.015882940672987417,-0.0,18.33649112152167,0.03220443162144333,0.003342736163176594,matched,472b426dc891ad8117a0ca0e85fbdb3ecef68c4603cf4c7bafb2d2a96e538c0a,472b426dc891ad8117a0ca0e85fbdb3ecef68c4603cf4c7bafb2d2a96e538c0a,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/780,q8,205,0.03632129096766459,1.1920930376163597e-07,14.653714716285473,0.08315388414170842,0.08204268515110012,matched,78910741b21846cf013aef768a57e872c1ef66495bcc0c43c29facbb422e15e1,78910741b21846cf013aef768a57e872c1ef66495bcc0c43c29facbb422e15e1,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/79,q8,98,0.010972388179064036,-0.0,17.23315733646947,0.027232179990402932,0.00040350976487388767,matched,ff6d05b47edff9fdbc99ff347ed5e5588eb056060029411a75dc9f1280650d54,ff6d05b47edff9fdbc99ff347ed5e5588eb056060029411a75dc9f1280650d54,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/80,q8,135,0.015021747835701642,-0.0,17.032829815105814,0.031179774413890884,0.0062280499376356595,matched,c9d8aea26cd7b2dd24ed55266e4d6dad16c197b696c8b9b9d5e8fc3a5678e2e1,c9d8aea26cd7b2dd24ed55266e4d6dad16c197b696c8b9b9d5e8fc3a5678e2e1,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/85,q8,83,0.007622070500283289,-0.0,17.22177935707893,0.022716589433906097,0.009853385202586652,matched,9634c283e4a05789f0dc92fa9b331aff46cdffdeb70a22cde51bc2c868b6ba77,9634c283e4a05789f0dc92fa9b331aff46cdffdeb70a22cde51bc2c868b6ba77,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/86,q8,173,0.025775626009238366,-0.0,16.63426603492252,0.052399699195575695,0.012657576985657218,matched,13cba2488b9cc24edec338821c23346cd2368ae6b30a811fe7a42a361337defb,13cba2488b9cc24edec338821c23346cd2368ae6b30a811fe7a42a361337defb,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/92,q8,293,0.029130672333868568,1.1920930376163597e-07,14.77537717214677,0.06827395516541152,0.05233745500445365,matched,8e8fb1764dd690a0bb5b63eed884db45f86dbb44e60f7cc3ad0a1ac1c324c3f6,8e8fb1764dd690a0bb5b63eed884db45f86dbb44e60f7cc3ad0a1ac1c324c3f6,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/97,q8,47,0.0023795171704250606,-0.0,18.837309691935697,0.01155266667802722,0.0011847504880279302,matched,59afc15f1b5fe6e199ffd05b24195c6b2f716fafd5d19b9afc224d9bc3bc0e7a,59afc15f1b5fe6e199ffd05b24195c6b2f716fafd5d19b9afc224d9bc3bc0e7a,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
